,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
3216,1311080,99,edison,2020-11-04T22:08:23Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3217,1311161,99,edison,2020-11-04T22:10:19Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3218,1311162,99,edison,2020-11-04T22:16:22Z,kansas,1372303,671018,1159971,1194755,0.566,0.408,0
3219,1315054,99,edison,2020-11-04T23:00:22Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3220,1315345,99,edison,2020-11-04T23:06:32Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3221,1315526,99,edison,2020-11-04T23:08:23Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3222,1315546,99,edison,2020-11-04T23:15:20Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3223,1315710,99,edison,2020-11-04T23:21:28Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3224,1315718,99,edison,2020-11-04T23:22:36Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3225,1315719,99,edison,2020-11-04T23:27:24Z,kansas,1372303,671018,1159971,1194755,0.566,0.409,0
3226,1316578,99,edison,2020-11-04T23:29:20Z,kansas,1372303,671018,1159971,1194755,0.567,0.41,0
3227,1316656,99,edison,2020-11-04T23:30:33Z,kansas,1372303,671018,1159971,1194755,0.567,0.41,0
3228,1316825,99,edison,2020-11-04T23:32:18Z,kansas,1372303,671018,1159971,1194755,0.567,0.41,0
3229,1316832,99,edison,2020-11-04T23:33:21Z,kansas,1372303,671018,1159971,1194755,0.567,0.41,0
3230,1317380,99,edison,2020-11-04T23:44:24Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3231,1317383,99,edison,2020-11-04T23:46:27Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3232,1317419,99,edison,2020-11-04T23:48:24Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3233,1317462,99,edison,2020-11-04T23:49:25Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3234,1317573,99,edison,2020-11-04T23:50:24Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3235,1317576,99,edison,2020-11-04T23:51:30Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3236,1317607,99,edison,2020-11-04T23:53:17Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3237,1317627,99,edison,2020-11-04T23:55:19Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3238,1317637,99,edison,2020-11-04T23:58:29Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3239,1317953,99,edison,2020-11-05T00:00:17Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3240,1318787,99,edison,2020-11-05T19:36:07Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3241,1318791,99,edison,2020-11-05T19:44:11Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3242,1318799,99,edison,2020-11-05T20:37:10Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3243,1318801,99,edison,2020-11-05T20:48:12Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3244,1318803,99,edison,2020-11-05T20:59:11Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3245,1318804,99,edison,2020-11-05T21:00:07Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3246,1318809,99,edison,2020-11-05T21:06:15Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3247,1318811,99,edison,2020-11-05T21:11:26Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3248,1318815,99,edison,2020-11-05T21:15:10Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3249,1318818,99,edison,2020-11-05T21:19:10Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3250,1318830,99,edison,2020-11-05T21:28:13Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3251,1318841,99,edison,2020-11-05T21:30:10Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3252,1318892,99,edison,2020-11-05T21:32:19Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3253,1318897,99,edison,2020-11-05T21:39:11Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3254,1318903,99,edison,2020-11-05T21:40:14Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3255,1318944,99,edison,2020-11-05T21:50:16Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3256,1318952,99,edison,2020-11-05T21:54:09Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3257,1318958,99,edison,2020-11-05T21:59:19Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3258,1319784,99,edison,2020-11-05T22:02:14Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3259,1319787,99,edison,2020-11-05T22:06:23Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3260,1319790,99,edison,2020-11-05T22:17:21Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3261,1319796,99,edison,2020-11-05T22:20:20Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3262,1320521,99,edison,2020-11-05T22:22:23Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3263,1320522,99,edison,2020-11-05T22:23:12Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3264,1320524,99,edison,2020-11-05T22:30:38Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3265,1320528,99,edison,2020-11-05T22:31:23Z,kansas,1372303,671018,1159971,1194755,0.567,0.411,0
3266,1335771,99,edison,2020-11-08T22:47:23Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3267,1335776,99,edison,2020-11-08T23:31:38Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3268,1335789,99,edison,2020-11-08T23:33:48Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3269,1335795,99,edison,2020-11-08T23:37:29Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3270,1335799,99,edison,2020-11-08T23:39:58Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3271,1335800,99,edison,2020-11-08T23:41:35Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3272,1335836,99,edison,2020-11-08T23:42:56Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3273,1335843,99,edison,2020-11-08T23:44:02Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3274,1335847,99,edison,2020-11-08T23:45:17Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3275,1335857,99,edison,2020-11-08T23:46:18Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3276,1335954,99,edison,2020-11-08T23:47:26Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3277,1335958,99,edison,2020-11-08T23:48:42Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3278,1334330,99,edison,2020-11-08T23:53:48Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3279,1333804,99,edison,2020-11-09T20:17:31Z,kansas,1372303,671018,1159971,1194755,0.564,0.413,0
3280,1334330,99,edison,2020-11-10T01:46:51Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3281,1333542,99,ap,2020-11-19T19:12:54.407Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3282,1334330,100,edison,2020-11-20T14:18:41Z,kansas,1372303,671018,1159971,1194755,0.565,0.413,0
3283,1333804,100,edison,2020-11-25T03:10:16Z,kansas,1372303,671018,1159971,1194755,0.564,0.413,0
3284,1346913,100,edison,2020-12-04T16:54:05Z,kansas,1372303,671018,1159971,1194755,0.562,0.414,0
3285,1348974,100,edison,2020-12-04T16:57:54Z,kansas,1372303,671018,1159971,1194755,0.562,0.414,0
3286,1349567,100,edison,2020-12-04T17:02:54Z,kansas,1372303,671018,1159971,1194755,0.562,0.414,0
3287,1375304,100,edison,2020-12-04T17:29:02Z,kansas,1372303,671018,1159971,1194755,0.561,0.415,0
3288,0,0,edison,2020-11-04T08:06:01Z,kentucky,2136768,1202971,1797212,1924149,0.0,0.0,0
3289,6100,0,edison,2020-11-03T23:18:18Z,kentucky,2136768,1202971,1797212,1924149,0.858,0.133,0
3290,7715,0,edison,2020-11-03T23:19:41Z,kentucky,2136768,1202971,1797212,1924149,0.817,0.173,0
3291,23326,1,edison,2020-11-03T23:20:56Z,kentucky,2136768,1202971,1797212,1924149,0.693,0.295,0
3292,26769,1,edison,2020-11-03T23:23:02Z,kentucky,2136768,1202971,1797212,1924149,0.707,0.28,0
3293,52058,2,edison,2020-11-03T23:24:53Z,kentucky,2136768,1202971,1797212,1924149,0.673,0.312,0
3294,55858,2,edison,2020-11-03T23:26:39Z,kentucky,2136768,1202971,1797212,1924149,0.675,0.311,0
3295,64360,3,edison,2020-11-03T23:28:53Z,kentucky,2136768,1202971,1797212,1924149,0.685,0.3,0
3296,67393,3,edison,2020-11-03T23:29:22Z,kentucky,2136768,1202971,1797212,1924149,0.694,0.292,0
3297,150747,6,edison,2020-11-03T23:34:59Z,kentucky,2136768,1202971,1797212,1924149,0.447,0.537,0
3298,175109,8,edison,2020-11-03T23:35:48Z,kentucky,2136768,1202971,1797212,1924149,0.431,0.553,0
3299,179984,8,edison,2020-11-03T23:37:05Z,kentucky,2136768,1202971,1797212,1924149,0.438,0.546,0
3300,189736,8,edison,2020-11-03T23:38:57Z,kentucky,2136768,1202971,1797212,1924149,0.453,0.531,0
3301,190548,8,edison,2020-11-03T23:39:26Z,kentucky,2136768,1202971,1797212,1924149,0.454,0.529,0
3302,193619,8,edison,2020-11-03T23:42:32Z,kentucky,2136768,1202971,1797212,1924149,0.452,0.532,0
3303,194070,8,edison,2020-11-03T23:42:53Z,kentucky,2136768,1202971,1797212,1924149,0.453,0.531,0
3304,195037,8,edison,2020-11-03T23:43:15Z,kentucky,2136768,1202971,1797212,1924149,0.454,0.53,0
3305,234561,10,edison,2020-11-03T23:43:45Z,kentucky,2136768,1202971,1797212,1924149,0.481,0.503,0
3306,237316,10,edison,2020-11-03T23:44:52Z,kentucky,2136768,1202971,1797212,1924149,0.48,0.504,0
3307,241785,10,edison,2020-11-03T23:46:53Z,kentucky,2136768,1202971,1797212,1924149,0.485,0.499,0
3308,252370,11,edison,2020-11-03T23:48:32Z,kentucky,2136768,1202971,1797212,1924149,0.489,0.495,0
3309,252898,11,edison,2020-11-03T23:48:40Z,kentucky,2136768,1202971,1797212,1924149,0.49,0.494,0
3310,255532,11,edison,2020-11-03T23:51:15Z,kentucky,2136768,1202971,1797212,1924149,0.489,0.496,0
3311,259123,11,edison,2020-11-03T23:52:46Z,kentucky,2136768,1202971,1797212,1924149,0.494,0.49,0
3312,261082,11,edison,2020-11-03T23:54:01Z,kentucky,2136768,1202971,1797212,1924149,0.495,0.489,0
3313,264890,11,edison,2020-11-03T23:55:20Z,kentucky,2136768,1202971,1797212,1924149,0.5,0.485,0
3314,277213,12,edison,2020-11-03T23:55:45Z,kentucky,2136768,1202971,1797212,1924149,0.509,0.475,0
3315,296793,13,edison,2020-11-04T00:02:14Z,kentucky,2136768,1202971,1797212,1924149,0.504,0.481,0
3316,300246,13,edison,2020-11-04T00:03:29Z,kentucky,2136768,1202971,1797212,1924149,0.508,0.477,0
3317,309697,13,edison,2020-11-04T00:04:11Z,kentucky,2136768,1202971,1797212,1924149,0.515,0.47,0
3318,310420,13,edison,2020-11-04T00:04:27Z,kentucky,2136768,1202971,1797212,1924149,0.515,0.469,0
3319,316605,14,edison,2020-11-04T00:05:44Z,kentucky,2136768,1202971,1797212,1924149,0.52,0.465,0
3320,317960,14,edison,2020-11-04T00:09:07Z,kentucky,2136768,1202971,1797212,1924149,0.521,0.464,0
3321,320500,14,edison,2020-11-04T00:10:06Z,kentucky,2136768,1202971,1797212,1924149,0.523,0.462,0
3322,322455,14,edison,2020-11-04T00:10:20Z,kentucky,2136768,1202971,1797212,1924149,0.525,0.46,0
3323,335424,14,edison,2020-11-04T00:10:47Z,kentucky,2136768,1202971,1797212,1924149,0.526,0.458,0
3324,336176,14,edison,2020-11-04T00:11:22Z,kentucky,2136768,1202971,1797212,1924149,0.527,0.458,0
3325,346218,15,edison,2020-11-04T00:12:32Z,kentucky,2136768,1202971,1797212,1924149,0.535,0.449,0
3326,347470,15,edison,2020-11-04T00:14:12Z,kentucky,2136768,1202971,1797212,1924149,0.537,0.448,0
3327,347841,15,edison,2020-11-04T00:15:30Z,kentucky,2136768,1202971,1797212,1924149,0.537,0.448,0
3328,349880,15,edison,2020-11-04T00:16:13Z,kentucky,2136768,1202971,1797212,1924149,0.538,0.447,0
3329,357089,15,edison,2020-11-04T00:18:36Z,kentucky,2136768,1202971,1797212,1924149,0.541,0.443,0
3330,358799,15,edison,2020-11-04T00:18:52Z,kentucky,2136768,1202971,1797212,1924149,0.543,0.442,0
3331,361550,16,edison,2020-11-04T00:19:06Z,kentucky,2136768,1202971,1797212,1924149,0.545,0.44,0
3332,362340,16,edison,2020-11-04T00:20:24Z,kentucky,2136768,1202971,1797212,1924149,0.545,0.44,0
3333,388769,17,edison,2020-11-04T00:20:55Z,kentucky,2136768,1202971,1797212,1924149,0.559,0.426,0
3334,391642,17,edison,2020-11-04T00:21:30Z,kentucky,2136768,1202971,1797212,1924149,0.561,0.424,0
3335,396341,17,edison,2020-11-04T00:22:16Z,kentucky,2136768,1202971,1797212,1924149,0.564,0.421,0
3336,401672,17,edison,2020-11-04T00:25:19Z,kentucky,2136768,1202971,1797212,1924149,0.569,0.416,0
3337,402209,17,edison,2020-11-04T00:25:49Z,kentucky,2136768,1202971,1797212,1924149,0.569,0.416,0
3338,402216,17,edison,2020-11-04T00:26:11Z,kentucky,2136768,1202971,1797212,1924149,0.569,0.416,0
3339,403196,17,edison,2020-11-04T00:27:41Z,kentucky,2136768,1202971,1797212,1924149,0.57,0.415,0
3340,420361,18,edison,2020-11-04T00:28:30Z,kentucky,2136768,1202971,1797212,1924149,0.576,0.409,0
3341,422491,18,edison,2020-11-04T00:29:22Z,kentucky,2136768,1202971,1797212,1924149,0.578,0.408,0
3342,430443,18,edison,2020-11-04T00:29:52Z,kentucky,2136768,1202971,1797212,1924149,0.58,0.405,0
3343,451790,19,edison,2020-11-04T00:30:38Z,kentucky,2136768,1202971,1797212,1924149,0.582,0.403,0
3344,452528,19,edison,2020-11-04T00:30:53Z,kentucky,2136768,1202971,1797212,1924149,0.583,0.403,0
3345,459592,20,edison,2020-11-04T00:31:24Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.4,0
3346,464034,20,edison,2020-11-04T00:31:45Z,kentucky,2136768,1202971,1797212,1924149,0.587,0.398,0
3347,470465,20,edison,2020-11-04T00:31:53Z,kentucky,2136768,1202971,1797212,1924149,0.591,0.394,0
3348,470467,20,edison,2020-11-04T00:32:37Z,kentucky,2136768,1202971,1797212,1924149,0.591,0.394,0
3349,505283,22,edison,2020-11-04T00:34:51Z,kentucky,2136768,1202971,1797212,1924149,0.602,0.383,0
3350,516553,22,edison,2020-11-04T00:36:37Z,kentucky,2136768,1202971,1797212,1924149,0.606,0.379,0
3351,524989,23,edison,2020-11-04T00:36:54Z,kentucky,2136768,1202971,1797212,1924149,0.608,0.376,0
3352,533315,23,edison,2020-11-04T00:37:11Z,kentucky,2136768,1202971,1797212,1924149,0.612,0.373,0
3353,545368,23,edison,2020-11-04T00:40:52Z,kentucky,2136768,1202971,1797212,1924149,0.612,0.373,0
3354,585028,25,edison,2020-11-04T00:42:53Z,kentucky,2136768,1202971,1797212,1924149,0.616,0.369,0
3355,620424,27,edison,2020-11-04T00:44:11Z,kentucky,2136768,1202971,1797212,1924149,0.615,0.369,0
3356,630983,27,edison,2020-11-04T00:45:57Z,kentucky,2136768,1202971,1797212,1924149,0.619,0.366,0
3357,636423,27,edison,2020-11-04T00:46:09Z,kentucky,2136768,1202971,1797212,1924149,0.62,0.364,0
3358,645026,28,edison,2020-11-04T00:46:52Z,kentucky,2136768,1202971,1797212,1924149,0.622,0.362,0
3359,647728,28,edison,2020-11-04T00:47:56Z,kentucky,2136768,1202971,1797212,1924149,0.622,0.362,0
3360,664299,29,edison,2020-11-04T00:48:39Z,kentucky,2136768,1202971,1797212,1924149,0.622,0.362,0
3361,669231,29,edison,2020-11-04T00:49:51Z,kentucky,2136768,1202971,1797212,1924149,0.623,0.361,0
3362,671685,29,edison,2020-11-04T00:50:54Z,kentucky,2136768,1202971,1797212,1924149,0.624,0.36,0
3363,680759,29,edison,2020-11-04T00:51:52Z,kentucky,2136768,1202971,1797212,1924149,0.627,0.357,0
3364,691721,30,edison,2020-11-04T00:51:54Z,kentucky,2136768,1202971,1797212,1924149,0.631,0.354,0
3365,736864,32,edison,2020-11-04T00:52:26Z,kentucky,2136768,1202971,1797212,1924149,0.627,0.358,0
3366,768022,33,edison,2020-11-04T00:52:55Z,kentucky,2136768,1202971,1797212,1924149,0.634,0.35,0
3367,778204,33,edison,2020-11-04T00:53:17Z,kentucky,2136768,1202971,1797212,1924149,0.636,0.348,0
3368,804053,35,edison,2020-11-04T00:55:09Z,kentucky,2136768,1202971,1797212,1924149,0.64,0.344,0
3369,805457,35,edison,2020-11-04T00:55:15Z,kentucky,2136768,1202971,1797212,1924149,0.641,0.344,0
3370,810721,35,edison,2020-11-04T00:55:52Z,kentucky,2136768,1202971,1797212,1924149,0.642,0.342,0
3371,816555,35,edison,2020-11-04T00:57:56Z,kentucky,2136768,1202971,1797212,1924149,0.643,0.341,0
3372,816714,35,edison,2020-11-04T00:58:51Z,kentucky,2136768,1202971,1797212,1924149,0.643,0.341,0
3373,827234,36,edison,2020-11-04T00:59:20Z,kentucky,2136768,1202971,1797212,1924149,0.645,0.34,0
3374,827240,36,edison,2020-11-04T00:59:40Z,kentucky,2136768,1202971,1797212,1924149,0.645,0.34,0
3375,834194,36,edison,2020-11-04T00:59:52Z,kentucky,2136768,1202971,1797212,1924149,0.646,0.338,0
3376,835324,36,edison,2020-11-04T01:00:01Z,kentucky,2136768,1202971,1797212,1924149,0.646,0.338,0
3377,836431,36,edison,2020-11-04T01:00:49Z,kentucky,2136768,1202971,1797212,1924149,0.647,0.338,0
3378,839811,36,edison,2020-11-04T01:01:36Z,kentucky,2136768,1202971,1797212,1924149,0.647,0.337,0
3379,841667,36,edison,2020-11-04T01:01:53Z,kentucky,2136768,1202971,1797212,1924149,0.646,0.338,0
3380,846181,36,edison,2020-11-04T01:02:31Z,kentucky,2136768,1202971,1797212,1924149,0.647,0.337,0
3381,849265,36,edison,2020-11-04T01:03:23Z,kentucky,2136768,1202971,1797212,1924149,0.648,0.337,0
3382,857329,37,edison,2020-11-04T01:04:52Z,kentucky,2136768,1202971,1797212,1924149,0.648,0.336,0
3383,861718,37,edison,2020-11-04T01:05:52Z,kentucky,2136768,1202971,1797212,1924149,0.649,0.336,0
3384,866932,37,edison,2020-11-04T01:06:52Z,kentucky,2136768,1202971,1797212,1924149,0.65,0.335,0
3385,871360,37,edison,2020-11-04T01:08:16Z,kentucky,2136768,1202971,1797212,1924149,0.651,0.333,0
3386,872756,37,edison,2020-11-04T01:08:59Z,kentucky,2136768,1202971,1797212,1924149,0.651,0.333,0
3387,880369,38,edison,2020-11-04T01:09:53Z,kentucky,2136768,1202971,1797212,1924149,0.652,0.332,0
3388,891164,38,edison,2020-11-04T01:11:52Z,kentucky,2136768,1202971,1797212,1924149,0.655,0.329,0
3389,900930,39,edison,2020-11-04T01:13:00Z,kentucky,2136768,1202971,1797212,1924149,0.654,0.331,0
3390,1250415,54,edison,2020-11-04T01:13:04Z,kentucky,2136768,1202971,1797212,1924149,0.58,0.404,0
3391,1252141,54,edison,2020-11-04T01:13:43Z,kentucky,2136768,1202971,1797212,1924149,0.58,0.404,0
3392,1257802,54,edison,2020-11-04T01:14:53Z,kentucky,2136768,1202971,1797212,1924149,0.581,0.403,0
3393,1259143,54,edison,2020-11-04T01:15:00Z,kentucky,2136768,1202971,1797212,1924149,0.581,0.403,0
3394,1260442,54,edison,2020-11-04T01:17:02Z,kentucky,2136768,1202971,1797212,1924149,0.582,0.403,0
3395,1260448,54,edison,2020-11-04T01:17:14Z,kentucky,2136768,1202971,1797212,1924149,0.582,0.403,0
3396,1260977,54,edison,2020-11-04T01:17:41Z,kentucky,2136768,1202971,1797212,1924149,0.582,0.402,0
3397,1265295,54,edison,2020-11-04T01:19:29Z,kentucky,2136768,1202971,1797212,1924149,0.582,0.402,0
3398,1282159,55,edison,2020-11-04T01:20:52Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.399,0
3399,1283388,55,edison,2020-11-04T01:21:49Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.399,0
3400,1283988,55,edison,2020-11-04T01:22:12Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.399,0
3401,1283991,55,edison,2020-11-04T01:22:49Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.399,0
3402,1286650,55,edison,2020-11-04T01:22:53Z,kentucky,2136768,1202971,1797212,1924149,0.585,0.399,0
3403,1290141,55,edison,2020-11-04T01:23:26Z,kentucky,2136768,1202971,1797212,1924149,0.586,0.398,0
3404,1292829,55,edison,2020-11-04T01:23:31Z,kentucky,2136768,1202971,1797212,1924149,0.586,0.398,0
3405,1296758,56,edison,2020-11-04T01:23:52Z,kentucky,2136768,1202971,1797212,1924149,0.587,0.397,0
3406,1300985,56,edison,2020-11-04T01:24:45Z,kentucky,2136768,1202971,1797212,1924149,0.588,0.396,0
3407,1309924,56,edison,2020-11-04T01:24:51Z,kentucky,2136768,1202971,1797212,1924149,0.59,0.395,0
3408,1311887,56,edison,2020-11-04T01:25:27Z,kentucky,2136768,1202971,1797212,1924149,0.59,0.394,0
3409,1313256,56,edison,2020-11-04T01:26:46Z,kentucky,2136768,1202971,1797212,1924149,0.59,0.394,0
3410,1335109,57,edison,2020-11-04T01:27:18Z,kentucky,2136768,1202971,1797212,1924149,0.592,0.393,0
3411,1335111,57,edison,2020-11-04T01:27:51Z,kentucky,2136768,1202971,1797212,1924149,0.592,0.393,0
3412,1343877,58,edison,2020-11-04T01:28:26Z,kentucky,2136768,1202971,1797212,1924149,0.593,0.391,0
3413,1349864,58,edison,2020-11-04T01:28:51Z,kentucky,2136768,1202971,1797212,1924149,0.594,0.39,0
3414,1362516,58,edison,2020-11-04T01:29:13Z,kentucky,2136768,1202971,1797212,1924149,0.596,0.388,0
3415,1369014,59,edison,2020-11-04T01:29:52Z,kentucky,2136768,1202971,1797212,1924149,0.597,0.387,0
3416,1371167,59,edison,2020-11-04T01:32:00Z,kentucky,2136768,1202971,1797212,1924149,0.598,0.387,0
3417,1378169,59,edison,2020-11-04T01:32:50Z,kentucky,2136768,1202971,1797212,1924149,0.599,0.386,0
3418,1382724,59,edison,2020-11-04T01:34:52Z,kentucky,2136768,1202971,1797212,1924149,0.6,0.385,0
3419,1406549,60,edison,2020-11-04T01:35:54Z,kentucky,2136768,1202971,1797212,1924149,0.6,0.384,0
3420,1418322,61,edison,2020-11-04T01:36:31Z,kentucky,2136768,1202971,1797212,1924149,0.602,0.382,0
3421,1420290,61,edison,2020-11-04T01:36:52Z,kentucky,2136768,1202971,1797212,1924149,0.602,0.382,0
3422,1425304,61,edison,2020-11-04T01:37:58Z,kentucky,2136768,1202971,1797212,1924149,0.603,0.381,0
3423,1429546,61,edison,2020-11-04T01:39:54Z,kentucky,2136768,1202971,1797212,1924149,0.604,0.381,0
3424,1429559,61,edison,2020-11-04T01:40:08Z,kentucky,2136768,1202971,1797212,1924149,0.604,0.381,0
3425,1430867,61,edison,2020-11-04T01:40:25Z,kentucky,2136768,1202971,1797212,1924149,0.604,0.381,0
3426,1445088,62,edison,2020-11-04T01:41:13Z,kentucky,2136768,1202971,1797212,1924149,0.605,0.379,0
3427,1466692,63,edison,2020-11-04T01:41:47Z,kentucky,2136768,1202971,1797212,1924149,0.606,0.378,0
3428,1484133,64,edison,2020-11-04T01:43:11Z,kentucky,2136768,1202971,1797212,1924149,0.606,0.378,0
3429,1489137,64,edison,2020-11-04T01:43:37Z,kentucky,2136768,1202971,1797212,1924149,0.607,0.377,0
3430,1513451,65,edison,2020-11-04T01:44:39Z,kentucky,2136768,1202971,1797212,1924149,0.604,0.38,0
3431,1549306,66,edison,2020-11-04T01:45:53Z,kentucky,2136768,1202971,1797212,1924149,0.609,0.375,0
3432,1574444,68,edison,2020-11-04T01:47:53Z,kentucky,2136768,1202971,1797212,1924149,0.612,0.372,0
3433,1591554,68,edison,2020-11-04T01:48:54Z,kentucky,2136768,1202971,1797212,1924149,0.611,0.373,0
