,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
253,681809,54,edison,2020-11-04T03:23:33Z,arkansas,1225000,684872,1069468,1130635,0.624,0.35,0
254,698826,55,edison,2020-11-04T03:26:40Z,arkansas,1225000,684872,1069468,1130635,0.628,0.346,0
255,699410,55,edison,2020-11-04T03:30:29Z,arkansas,1225000,684872,1069468,1130635,0.628,0.346,0
256,707768,56,edison,2020-11-04T03:33:22Z,arkansas,1225000,684872,1069468,1130635,0.627,0.347,0
257,709007,56,edison,2020-11-04T03:35:29Z,arkansas,1225000,684872,1069468,1130635,0.627,0.347,0
258,718409,57,edison,2020-11-04T03:36:02Z,arkansas,1225000,684872,1069468,1130635,0.629,0.345,0
259,729232,57,edison,2020-11-04T03:38:49Z,arkansas,1225000,684872,1069468,1130635,0.631,0.343,0
260,735794,58,edison,2020-11-04T03:39:03Z,arkansas,1225000,684872,1069468,1130635,0.632,0.342,0
261,735894,58,edison,2020-11-04T03:40:21Z,arkansas,1225000,684872,1069468,1130635,0.632,0.342,0
262,743250,59,edison,2020-11-04T03:40:55Z,arkansas,1225000,684872,1069468,1130635,0.633,0.34,0
263,757357,60,edison,2020-11-04T03:45:40Z,arkansas,1225000,684872,1069468,1130635,0.633,0.341,0
264,798536,63,edison,2020-11-04T03:47:58Z,arkansas,1225000,684872,1069468,1130635,0.634,0.339,0
265,801876,63,edison,2020-11-04T03:48:30Z,arkansas,1225000,684872,1069468,1130635,0.634,0.339,0
266,812457,64,edison,2020-11-04T03:50:39Z,arkansas,1225000,684872,1069468,1130635,0.636,0.337,0
267,814149,64,edison,2020-11-04T03:51:06Z,arkansas,1225000,684872,1069468,1130635,0.636,0.337,0
268,822060,65,edison,2020-11-04T03:53:11Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
269,822082,65,edison,2020-11-04T03:54:06Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
270,830219,65,edison,2020-11-04T03:56:37Z,arkansas,1225000,684872,1069468,1130635,0.638,0.335,0
271,832112,66,edison,2020-11-04T03:57:18Z,arkansas,1225000,684872,1069468,1130635,0.639,0.335,0
272,834581,66,edison,2020-11-04T04:04:19Z,arkansas,1225000,684872,1069468,1130635,0.639,0.335,0
273,856147,67,edison,2020-11-04T04:08:49Z,arkansas,1225000,684872,1069468,1130635,0.643,0.331,0
274,887590,70,edison,2020-11-04T04:11:41Z,arkansas,1225000,684872,1069468,1130635,0.647,0.326,0
275,891055,70,edison,2020-11-04T04:11:46Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
276,892644,70,edison,2020-11-04T04:12:32Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
277,926583,73,edison,2020-11-04T04:16:23Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
278,928801,73,edison,2020-11-04T04:18:12Z,arkansas,1225000,684872,1069468,1130635,0.648,0.324,0
279,931801,73,edison,2020-11-04T04:18:16Z,arkansas,1225000,684872,1069468,1130635,0.65,0.323,0
280,938855,74,edison,2020-11-04T04:19:42Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
281,941267,74,edison,2020-11-04T04:20:39Z,arkansas,1225000,684872,1069468,1130635,0.648,0.324,0
282,943486,74,edison,2020-11-04T04:22:48Z,arkansas,1225000,684872,1069468,1130635,0.649,0.324,0
283,948688,75,edison,2020-11-04T04:26:30Z,arkansas,1225000,684872,1069468,1130635,0.649,0.323,0
284,973718,77,edison,2020-11-04T04:34:14Z,arkansas,1225000,684872,1069468,1130635,0.642,0.33,0
285,976367,77,edison,2020-11-04T04:35:48Z,arkansas,1225000,684872,1069468,1130635,0.642,0.33,0
286,994022,78,edison,2020-11-04T04:44:01Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
287,999879,79,edison,2020-11-04T04:57:51Z,arkansas,1225000,684872,1069468,1130635,0.638,0.335,0
288,1003467,79,edison,2020-11-04T05:01:45Z,arkansas,1225000,684872,1069468,1130635,0.638,0.334,0
289,1008923,79,edison,2020-11-04T05:04:06Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
290,1009586,79,edison,2020-11-04T05:06:08Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
291,1013230,80,edison,2020-11-04T05:07:23Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
292,1013564,80,edison,2020-11-04T05:09:55Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
293,1032303,81,edison,2020-11-04T05:12:11Z,arkansas,1225000,684872,1069468,1130635,0.636,0.336,0
294,1050915,83,edison,2020-11-04T05:14:22Z,arkansas,1225000,684872,1069468,1130635,0.633,0.339,0
295,1087494,86,edison,2020-11-04T05:21:19Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
296,1180961,93,edison,2020-11-04T05:31:10Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
297,1183783,93,edison,2020-11-04T05:37:13Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
298,1184070,93,edison,2020-11-04T05:41:54Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
299,1185056,93,edison,2020-11-04T05:48:28Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
300,1197343,94,edison,2020-11-04T06:33:42Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
301,1197356,94,edison,2020-11-04T06:37:41Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
302,1198055,94,edison,2020-11-04T07:00:19Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
303,1198076,94,edison,2020-11-04T14:36:42Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
304,1198100,94,edison,2020-11-04T17:16:41Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
305,1207223,95,edison,2020-11-04T18:51:43Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
306,1207308,95,edison,2020-11-04T20:10:45Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
307,1207484,95,edison,2020-11-04T20:18:41Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
308,1207484,99,edison,2020-11-04T21:43:00Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
309,1211482,99,edison,2020-11-04T22:26:42Z,arkansas,1225000,684872,1069468,1130635,0.627,0.344,0
310,1213314,99,edison,2020-11-04T23:44:41Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
311,1213460,99,edison,2020-11-05T16:02:43Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
312,1213461,99,edison,2020-11-05T16:29:42Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
313,1213693,99,edison,2020-11-05T21:24:36Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
314,1217570,99,edison,2020-11-05T21:47:53Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
315,1219812,99,edison,2020-11-05T21:50:46Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
316,1216812,99,edison,2020-11-06T18:49:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
317,1212935,99,edison,2020-11-06T19:10:54Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
318,1207938,99,edison,2020-11-06T19:28:56Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
319,1207944,99,edison,2020-11-06T19:56:36Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
320,1211821,99,edison,2020-11-07T14:58:48Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
321,1216818,99,edison,2020-11-07T14:59:54Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
322,1218150,99,edison,2020-11-09T15:03:37Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
323,1213153,99,edison,2020-11-09T16:31:08Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
324,1209276,99,edison,2020-11-09T16:56:39Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
325,1209279,99,edison,2020-11-09T17:12:39Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
326,1209280,99,edison,2020-11-09T20:17:36Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
327,1209326,99,edison,2020-11-10T04:15:53Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
328,1209341,99,edison,2020-11-10T18:32:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
329,1209360,99,edison,2020-11-10T18:36:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
330,1209372,99,edison,2020-11-10T21:50:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
331,1209373,99,edison,2020-11-12T16:43:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
332,1209395,99,edison,2020-11-12T17:34:48Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
333,1209402,99,edison,2020-11-12T20:05:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
334,1209417,99,edison,2020-11-12T21:54:52Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
335,1209422,99,edison,2020-11-13T14:49:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
336,1209434,99,edison,2020-11-13T15:00:49Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
337,1209456,99,edison,2020-11-13T15:28:48Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
338,1209603,99,edison,2020-11-13T16:29:49Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
339,1209619,99,edison,2020-11-13T16:37:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
340,1209625,99,edison,2020-11-13T17:23:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
341,1209635,99,edison,2020-11-13T17:47:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
342,1209689,99,edison,2020-11-13T18:12:49Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
343,1209750,99,edison,2020-11-13T18:36:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
344,1209761,99,edison,2020-11-13T19:43:49Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
345,1209985,99,edison,2020-11-13T20:04:43Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
346,1210731,99,edison,2020-11-13T20:07:43Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
347,1210785,99,edison,2020-11-13T20:29:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
348,1210789,99,edison,2020-11-13T20:42:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
349,1210828,99,edison,2020-11-13T20:57:43Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
350,1211627,99,edison,2020-11-13T21:30:48Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
351,1211670,99,edison,2020-11-13T23:02:48Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
352,1211690,99,edison,2020-11-13T23:19:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
353,1211793,99,edison,2020-11-14T00:02:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
354,1211889,99,edison,2020-11-15T18:05:04Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
355,1211912,99,edison,2020-11-16T15:24:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
356,1212108,99,edison,2020-11-16T15:33:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
357,1212410,99,edison,2020-11-16T15:39:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
358,1212420,99,edison,2020-11-16T15:41:45Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
359,1212441,99,edison,2020-11-16T15:46:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
360,1212497,99,edison,2020-11-16T17:28:44Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
361,1213133,99,edison,2020-11-16T17:34:42Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
362,1211894,99,edison,2020-11-16T18:01:45Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
363,1211981,99,edison,2020-11-16T18:27:56Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
364,1211984,99,edison,2020-11-16T19:00:52Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
365,1212047,99,edison,2020-11-16T19:22:49Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
366,1212065,99,edison,2020-11-16T20:56:43Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
367,1212124,99,edison,2020-11-16T22:52:43Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
368,1212227,99,edison,2020-11-16T23:17:44Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
369,1216715,99,edison,2020-11-17T02:41:44Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
370,1216745,99,edison,2020-11-17T15:09:56Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
371,1216811,99,edison,2020-11-17T15:17:44Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
372,1216847,99,edison,2020-11-17T16:41:49Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
373,1217008,99,edison,2020-11-17T16:58:48Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
374,1217037,99,edison,2020-11-17T19:40:41Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
375,1217063,99,edison,2020-11-17T20:00:47Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
376,1217066,99,edison,2020-11-17T20:10:45Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
377,1217110,99,edison,2020-11-17T21:00:55Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
378,1217120,99,edison,2020-11-17T21:30:51Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
379,1217185,99,edison,2020-11-17T23:10:53Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
380,1217190,99,edison,2020-11-18T00:30:51Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
381,1217198,99,edison,2020-11-18T15:20:40Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
382,1217232,99,edison,2020-11-18T15:40:43Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
383,1217263,99,edison,2020-11-18T15:50:42Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
384,1217300,99,edison,2020-11-18T16:30:48Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
385,1217330,99,edison,2020-11-18T17:40:45Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
386,1217611,99,edison,2020-11-19T16:40:41Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
387,1217613,99,edison,2020-11-19T17:50:41Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
388,1217612,99,edison,2020-11-19T23:04:25Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
389,1218851,99,ap,2020-11-19T18:15:35.787Z,arkansas,1225000,684872,1069468,1130635,0.624,0.348,0
390,0,0,edison,2020-11-04T10:02:04Z,arizona,3400000,1252401,2306559,2604657,0.0,0.0,0
391,104866,3,edison,2020-11-04T03:03:36Z,arizona,3400000,1252401,2306559,2604657,0.505,0.48,0
392,730299,23,edison,2020-11-04T03:05:47Z,arizona,3400000,1252401,2306559,2604657,0.421,0.566,0
393,2203485,69,edison,2020-11-04T03:06:25Z,arizona,3400000,1252401,2306559,2604657,0.437,0.55,0
394,2234553,70,edison,2020-11-04T03:08:46Z,arizona,3400000,1252401,2306559,2604657,0.438,0.549,0
395,2304343,72,edison,2020-11-04T03:10:54Z,arizona,3400000,1252401,2306559,2604657,0.446,0.541,0
396,2329555,73,edison,2020-11-04T03:13:47Z,arizona,3400000,1252401,2306559,2604657,0.448,0.539,0
397,2331561,73,edison,2020-11-04T03:14:48Z,arizona,3400000,1252401,2306559,2604657,0.449,0.539,0
398,2331651,73,edison,2020-11-04T03:16:33Z,arizona,3400000,1252401,2306559,2604657,0.448,0.539,0
399,2332883,73,edison,2020-11-04T03:17:55Z,arizona,3400000,1252401,2306559,2604657,0.448,0.538,0
400,2346888,73,edison,2020-11-04T03:18:15Z,arizona,3400000,1252401,2306559,2604657,0.447,0.539,0
401,2383450,74,edison,2020-11-04T03:22:32Z,arizona,3400000,1252401,2306559,2604657,0.448,0.538,0
402,2396381,75,edison,2020-11-04T03:24:23Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
403,2396411,75,edison,2020-11-04T03:31:35Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
404,2397005,75,edison,2020-11-04T03:34:13Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
405,2397263,75,edison,2020-11-04T03:37:56Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
406,2398824,75,edison,2020-11-04T03:57:01Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
407,2400954,75,edison,2020-11-04T04:03:37Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
408,2402922,75,edison,2020-11-04T04:04:48Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
409,2403384,75,edison,2020-11-04T04:05:29Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
410,2404551,75,edison,2020-11-04T04:07:29Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
411,2408896,75,edison,2020-11-04T04:23:33Z,arizona,3400000,1252401,2306559,2604657,0.451,0.536,0
412,2410178,75,edison,2020-11-04T04:26:30Z,arizona,3400000,1252401,2306559,2604657,0.451,0.535,0
413,2420394,76,edison,2020-11-04T04:38:07Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
414,2483748,78,edison,2020-11-04T05:53:27Z,arizona,3400000,1252401,2306559,2604657,0.456,0.531,0
415,2483894,78,edison,2020-11-04T05:57:55Z,arizona,3400000,1252401,2306559,2604657,0.456,0.531,0
416,2502286,78,edison,2020-11-04T06:01:59Z,arizona,3400000,1252401,2306559,2604657,0.458,0.528,0
417,2521845,79,edison,2020-11-04T06:04:42Z,arizona,3400000,1252401,2306559,2604657,0.46,0.526,0
418,2533873,79,edison,2020-11-04T06:07:45Z,arizona,3400000,1252401,2306559,2604657,0.461,0.526,0
419,2536236,79,edison,2020-11-04T06:17:33Z,arizona,3400000,1252401,2306559,2604657,0.461,0.525,0
420,2537774,79,edison,2020-11-04T06:34:40Z,arizona,3400000,1252401,2306559,2604657,0.461,0.525,0
421,2550854,80,edison,2020-11-04T06:43:46Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
422,2552808,80,edison,2020-11-04T06:48:46Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
423,2552842,80,edison,2020-11-04T06:52:30Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
424,2567895,80,edison,2020-11-04T07:20:03Z,arizona,3400000,1252401,2306559,2604657,0.463,0.523,0
425,2567903,80,edison,2020-11-04T07:20:41Z,arizona,3400000,1252401,2306559,2604657,0.463,0.523,0
426,2623219,82,edison,2020-11-04T07:30:48Z,arizona,3400000,1252401,2306559,2604657,0.467,0.519,0
427,2638624,82,edison,2020-11-04T07:33:40Z,arizona,3400000,1252401,2306559,2604657,0.469,0.518,0
428,2639559,82,edison,2020-11-04T07:39:40Z,arizona,3400000,1252401,2306559,2604657,0.468,0.518,0
429,2766463,99,edison,2020-11-04T14:44:09Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
430,2766673,86,edison,2020-11-04T18:51:42Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
431,2766739,86,edison,2020-11-04T19:39:52Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
432,2767524,86,edison,2020-11-04T20:27:42Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
433,2773138,86,edison,2020-11-05T00:41:41Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
434,2848675,86,edison,2020-11-05T02:02:47Z,arizona,3400000,1252401,2306559,2604657,0.479,0.507,0
435,2910677,86,edison,2020-11-05T07:40:12Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
436,2912613,86,edison,2020-11-05T19:13:40Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
437,2913245,86,edison,2020-11-05T19:45:35Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
438,2913429,86,edison,2020-11-05T19:49:34Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
439,2914614,86,edison,2020-11-05T20:51:36Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
440,2918839,86,edison,2020-11-05T22:57:35Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
441,2926841,86,edison,2020-11-05T23:06:37Z,arizona,3400000,1252401,2306559,2604657,0.482,0.504,0
442,2932674,86,edison,2020-11-06T00:14:38Z,arizona,3400000,1252401,2306559,2604657,0.483,0.504,0
443,2934297,86,edison,2020-11-06T00:34:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
444,2939466,86,edison,2020-11-06T00:37:43Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
445,2945456,87,edison,2020-11-06T00:53:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
446,2973800,87,edison,2020-11-06T00:56:36Z,arizona,3400000,1252401,2306559,2604657,0.483,0.502,0
447,2974062,87,edison,2020-11-06T01:11:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.502,0
448,2976285,88,edison,2020-11-06T01:13:36Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
449,2978242,88,edison,2020-11-06T01:27:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
450,3053556,90,edison,2020-11-06T02:01:44Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
451,3054736,90,edison,2020-11-06T03:35:42Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
452,3060449,90,edison,2020-11-06T05:27:48Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
453,3122238,92,edison,2020-11-06T16:01:42Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
454,3123624,92,edison,2020-11-06T16:09:38Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
455,3123624,93,edison,2020-11-06T16:33:32Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
456,3127581,93,edison,2020-11-06T19:23:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
457,3128667,93,edison,2020-11-06T19:48:35Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
458,3135333,94,edison,2020-11-06T20:27:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
459,3136364,94,edison,2020-11-06T22:16:38Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
460,3141210,94,edison,2020-11-06T23:04:37Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
461,3150091,94,edison,2020-11-06T23:13:05Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
462,3150295,94,edison,2020-11-06T23:13:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
463,3152467,94,edison,2020-11-06T23:42:34Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
464,3155443,94,edison,2020-11-07T00:27:35Z,arizona,3400000,1252401,2306559,2604657,0.487,0.498,0
465,3156055,94,edison,2020-11-07T01:24:38Z,arizona,3400000,1252401,2306559,2604657,0.487,0.498,0
466,3227987,96,edison,2020-11-07T02:01:44Z,arizona,3400000,1252401,2306559,2604657,0.488,0.497,0
467,3235450,97,edison,2020-11-07T02:02:26Z,arizona,3400000,1252401,2306559,2604657,0.487,0.496,0
468,3242445,97,edison,2020-11-07T15:37:37Z,arizona,3400000,1252401,2306559,2604657,0.487,0.495,0
